Companies,Investment Stage,Deal Size,Deal Date,Round Investors,Description,Industry,Country,Total Funding,All Investors
Rabbet,Seed VC - II,,10/01/2017,N/A,"Rabbet brings efficiency, accuracy, and transparency to the complex construction finance industry. The platform uses machine learning to parse documents and connect information for reduced administrative burden, verifiable compliance, and faster decision-making for real estate lenders and developers.",Internet Software & Services,United States,$9.94M,N/A
"H
Huazhu Technology",Angel,,08/01/2017,N/A,Huazhu Technology is a building construction management software provider.,Internet Software & Services,China,,N/A
"D
Dingdangpei",Seed - III,,12/01/2017,N/A,Dingdangpei is an online dubbing service provider.,Internet Software & Services,China,$0.74M,N/A
"D
Dingdangpei",Seed - II,,05/01/2017,N/A,Dingdangpei is an online dubbing service provider.,Internet Software & Services,China,$0.74M,N/A
"A
Allright",Seed VC,,01/01/2017,N/A,Allright is an online educational program that makes learning English fun for children. It specializes in teaching English to children from 4 to 12 years old.,Internet Software & Services,United States,$6.50M,N/A
"S
SKIYAKI",IPO,,10/26/2017,N/A,"SKIYAKI (TYO: 3995) operates a fan club and fan site service, musician information site, merchandising and electronic commerce service, and electronic ticket service.",Internet Software & Services,Japan,,N/A
"T
Traitly",Seed VC,,12/06/2017,N/A,"Traitly is an AI-powered productivity tool built for support, success, and sales teams. It automatically recommends answers to customer and internal knowledge questions in real-time.",Internet Software & Services,Sweden,,N/A
"M
Mapia Company",Seed VC,,10/01/2017,N/A,"Mapia Company is the operator of global creative & musical platform MyMusicSheet and comprehensive piano portal MaPianist, which offer PDF to MIDI (Image Recognition) and Audio to MIDI (Pitch Recognition) technologies for pianists to upload and discover sheet music.",eCommerce,South Korea,$3.58M,N/A
"T
Taoche Wuyou",IPO,,06/16/2017,N/A,"Taoche Wuyou (NEEQ: 870689) is a used car trading platform. It mainly provides related services such as vehicle source collection, evaluation and testing, store trial, certification consignment, after-sales warranty, financial micro-loan, and so on.",eCommerce,China,$34.47M,N/A
"S
Super Cargo",Seed - II,,09/25/2017,N/A,Super Cargo is an international logistics service provider.,Internet Software & Services,China,$0.75M,N/A
"H
Huzan",Seed VC,,03/01/2017,N/A,"Huzan is a social retail solution service provider. It provides one-stop system services for many online and offline users, helping users complete the informatization construction of traditional businesses, reducing operating costs, and improving operating efficiency.",Internet Software & Services,China,$30.00M,N/A
"B
Borrow",Seed VC,,06/01/2017,N/A,"Borrow provides an alternative solution to car ownership by offering customers flexible, short-term car leases for 3, 6 and 9 month increments without a long-term commitment.",eCommerce,United States,$0.10M,N/A
MaidEasy,Series A - III,,01/01/2017,N/A,"MaidEasy is a startup that offers a simple-to-use platform for homeowners to book cleaners under 60 seconds. The company does not employ cleaners, but connects them to homeowners when a cleaning request is matched. Its rates start from MYR20 per hour.",eCommerce,Malaysia,,N/A
"P
Pinba Technology",Seed VC,,01/01/2017,N/A,"Pinba Technology provides intelligent logistics solutions for enterprises, universities, hospitals and governments.",Internet Software & Services,China,,N/A
"U
uptain",Seed VC,,06/01/2017,N/A,uptain offers intelligent solutions that help online shops recover shopping cart abandoners. uptain's plug-in determines shopping cart abandonments and the termination reasons. uptain's plug-in then generates an individual message for each shopping cart abandoner.,Internet Software & Services,Germany,,N/A
"W
Welect",Seed VC,,06/01/2017,N/A,Welect is an advertising company that enables users to choose which advertising campaigns to watch.,Internet Software & Services,Germany,,N/A
"S
Selina",Seed VC,,12/12/2017,N/A,Selina is a network of accommodation and co-working spaces around the world that enables travelers to meet and build a global community.,eCommerce,United Kingdom,$455.00M,N/A
"U
unitQ",Seed VC,,12/04/2017,N/A,"unitQ uses machine learning to analyze data to collect, translate, and categorize bugs in production. The company's goal is to give engineering, support, product ops, and product management teams the ability to identify and, more importantly, fix quality issues that might be impacting customer satisfaction and retention.",Internet Software & Services,United States,$41.00M,N/A
WOVN Technologies,Series B - II,,03/29/2017,N/A,"WOVN Technologies is the developer of WOVN.io, a multilingual website localization service.",Internet Software & Services,Japan,$49.69M,N/A
"C
China Youzan",Reverse Merger,,03/29/2017,N/A,"Youzan (HKG: 8083) is a solution provider of mobile retail for business. The company operates through four business segments. The General Trading Operations segment is engaged in the trading of watches, computers, communication equipment, currency sorters, and other goods. The Prepaid Card and Related Operations segment is engaged in the marketing and sales of consumer goods in the form of prepaid gift cards in China, as well as the provision of third-party payment services and consultancy services. The Travelers Related Services segment is engaged in the provision of air-ticketing services and related customer services. The Onecomm segment is engaged in the provision of third-party payment system solutions and sales of integrated smart point of sales (POS) devices.",eCommerce,China,,N/A
"D
Dream11",Series C,,01/01/2017,N/A,"Dream11 is an online fantasy sports site that rewards users with cash. The platform offers its users fantasy gaming in categories such as cricket, football, kabaddi, and National Basketball Association (NBA).",Internet Software & Services,India,"$1,165.08M",N/A
"E
eDoc Saude",Seed VC,,12/07/2017,N/A,eDoc Saude is a healthtech company that develops an end-to-end health services platform.,Internet Software & Services,Brazil,,N/A
"E
Escale",Series A,,07/07/2017,N/A,Escale is a customer acquisition agency partnering with Venture Capital funds in the community to help accelerate the growth of Brazilian portfolio companies. The company focuses on ROI performance-focused campaigns for clients that want to make online customer acquisition a competitive advantage for their business.,Internet Software & Services,Brazil,$48.78M,N/A
"G
Gamers Club",Seed VC,,05/20/2017,N/A,GamersClub provides an eSports platform for practitioners of the game Counter-Strike: Global Offensive.,Internet Software & Services,Brazil,,N/A
Wealthy,Seed VC,,06/01/2017,N/A,"Wealthy is an investment company that builds, monitors, and rebalances smart portfolios.",Internet Software & Services,India,$1.55M,N/A
"B
Buildie",Seed VC,,01/01/2017,N/A,Buildie is a software company that develops solutions for construction documentation and project management.,Internet Software & Services,Finland,,N/A
"X
XYLink",Series A,,02/22/2017,N/A,XYLink provides audio and video conferencing systems and cloud services to enterprise customers. The company implements SVC (scalable video condec) and SAC (scalable audio condec) to provide hardware as well as cloud services to customers.,Internet Software & Services,China,$78.32M,N/A
24SevenOffice,IPO,,12/21/2017,N/A,24SevenOffice is a web-based ERP system delivered on Cloud Computing technology and SaaS. The company delivers an integrated and complete ERP system as for midsized businesses.,Internet Software & Services,Norway,,N/A
"L
LincTex",Seed VC,,12/28/2017,N/A,"LincTex is an intelligent retail solution provider that focuses on 3D design tools, collaboration work systems, supply chain transactions, and more.",Internet Software & Services,China,$45.08M,N/A
"2
2501",Series A,,05/22/2017,N/A,"2501 develops a 360-degree VR video and camera platform that generates stereoscopic images in real time and provides virtual 3D interactive experiences. The platform enables users to watch sporting events, fighting events, concerts, and more from any angle.",Internet Software & Services,Japan,,N/A
"C
CreditX",Series B,,04/19/2017,N/A,"CraiditX is a technology company dedicated to using AI engineering technology to realize industrial intelligence: CraiditX, which is the technology leader of artificial intelligence finance application, relies on a number of independent patents and core technologies in the fields of behavioral language processing, natural language processing, graph convolutional neural networks, and integrated models, takes the lead in applying artificial intelligence technology breakthroughs in the financial field.",Internet Software & Services,China,,N/A
AIA Science,Seed VC,,03/01/2017,N/A,AIA Science develops a maintenance system for dynamic machine learning solutions.,Internet Software & Services,Norway,,N/A
"J
Jog.ai",Seed VC,,10/17/2017,N/A,Jog.ai is a speech analytics and natural language technology firm that utilizes a speech recognition platform based on NLP to highlight parts of a customer's calls.,Internet Software & Services,United States,,N/A
Vidora,Seed VC,,09/11/2017,N/A,"Vidora enables businesses to build and use machine learning models with its self-service platform, Cortex.",Internet Software & Services,United States,$0.25M,N/A
"M
Mr.Offer",Seed VC,,08/19/2017,N/A,Mr.Offer is a career education service provider for college students.,Internet Software & Services,China,,N/A
Charlie Temple,Seed VC,,01/01/2017,N/A,Charlie Temple is an e-commerce company that sells glasses with single vision and multifocal lenses.,eCommerce,Netherlands,,N/A
"Y
Yixue Online",Seed VC - II,,12/01/2017,N/A,Yixue Online is an online classes management software developer.,Internet Software & Services,China,,N/A
"Y
Yixue Online",Seed VC,,05/01/2017,N/A,Yixue Online is an online classes management software developer.,Internet Software & Services,China,,N/A
"C
Curadite",Seed VC,,02/01/2017,N/A,"Curadite offers a medication management solution to support caregivers. The company provides single-dose packaging, a multi-tenant SaaS platform, electronic health record integration, and more.",Internet Software & Services,United States,,N/A
SubjectWell,Seed VC,,07/13/2017,N/A,SubjectWell develops a risk-free patient recruitment marketplace for clinical trials. The company accelerates enrollment so that users can stay on schedule.,Internet Software & Services,United States,$12.48M,N/A
"F
Feather",Seed VC,,05/01/2017,N/A,Feather is a furniture subscription service that offers a flexible and sustainable alternative to ownership. Feather makes it easy for city dwellers to furnish their homes without spending a fortune or hurting the planet in the process.,eCommerce,United States,$77.12M,N/A
"A
AuctionTech",Seed VC,,08/28/2017,N/A,AuctionTech is a technology provider for online video auctions.,eCommerce,Germany,$0.46M,N/A
"M
MobiExchanger",Series C,,04/21/2017,N/A,"MobiExchanger is a target-audience advertising platform that uses big data to provide RTB, PMP, PD, PDB, media buy, and more.",Internet Software & Services,China,$21.00M,N/A
"T
TN Tech",Series A,,04/20/2017,N/A,TN Tech is a fintech company that adopts B2B2C model to provide consumer financial products and services.,Internet Software & Services,China,,N/A
"G
Gang Xiao Er",Series A,,04/18/2017,N/A,"Gang Xiao Er is a SaaS steel trade platform that provides fourth-party logistics, finance, cloud storage, big data, and more services for factories, construction companies, and middle persons.",eCommerce,China,,N/A
"M
Maymabu",Seed VC - II,,11/01/2017,N/A,"Maymabu is a vehicle information platform for used cars. The company objectively verifies and evaluates information disclosed by sellers, such as accident history and repair details, to reduce fraudulent transactions.",Internet Software & Services,South Korea,,N/A
"S
SMZY",Seed VC,,04/13/2017,N/A,"SMZY is a chess and card games AI development company that hosts international tournaments in majiang, Texas pokers, and more.",Internet Software & Services,China,,N/A
"L
Leo Education",Series A,,04/14/2017,N/A,Leo Education is an online one-on-one high school tutoring platform.,Internet Software & Services,China,,N/A
Mycelebs,Seed VC - II,,04/01/2017,N/A,"Mycelebs is an artificial intelligence company that provides business-ready transformational AI technology. Their solution, AI KeyTalk, is a context-aware search and exploration engine that offers tools to navigate through the preferences of the public, make recommendations that are aware of hidden intentions and sub-intentions of natural languages, directly characterize items for deep-learning and statistical modeling, and facilitate content management for service providers. The company also offers Maimovie, a consumer-facing platform that helps users to search for top celebrities, movies, and TV shows based on their preferences, frequent keywords, and other tastes.",Internet Software & Services,South Korea,$13.86M,N/A
"I
iKaixiang",Seed VC,,04/12/2017,N/A,iKaixiang is a media company that produces unboxing/unpacking videos and provide purchasing channels.,Internet Software & Services,China,,N/A
"I
Infinite Creativity",Seed,,04/12/2017,N/A,"Infinite Creativity is a cultural entertainment company in China that focuses on content research and development for television program, scripts writing, gaming content, and more.",Internet Software & Services,China,,N/A
"W
WKZF.com",Series B - II,,04/11/2017,N/A,"WKZF.com is an online platform that focuses on second-hand housing. Unlike its competitors, the platform doesn't charge a commission. It uses an algorithm to match suitable agents based on user need and provides an appointment system. In addition, the platform also has an online bidding system.",Internet Software & Services,China,,N/A
"D
DeepTech",Seed VC - II,,04/10/2017,N/A,"DeepTech is a hard-tech content brand that focuses on emerging technology and popularized content, culture, industry, and technology services.",Internet Software & Services,China,$0.45M,N/A
"H
Hansen Nongte",Seed,,04/10/2017,N/A,"Hansen Nongte is a company in China that helps micro agricultural businesses in branding, marketing, e-commerce, O2O retail, and more.",Internet Software & Services,China,,N/A
"J
Jupin CC",Seed,,04/10/2017,N/A,Jupin CC is an online platform for car insurance in China that aims to eliminate middle costs.,Internet Software & Services,China,,N/A
"S
Slancer",Seed VC,,04/07/2017,N/A,Slancer is an IT company in China that uses cloud computing technology to develop and provide high-tech solutions for government and IoT businesses.,Internet Software & Services,China,,N/A
"R
Republic Travel",Seed VC,,04/06/2017,N/A,Republic Travel is a platform for high-end customized travel planning and booking.,Internet Software & Services,China,,N/A
"C
Cloudpense",Seed,,04/06/2017,N/A,"Cloudpense focuses on simplifying enterprise consumption services to make expense management efficient and convenient. Additionally, data files can be synchronized in different places.",Internet Software & Services,China,$1.49M,N/A
"C
ControlSYS",Seed VC,,04/07/2017,N/A,ControlSYS provides energy management and smart apartment solutions with IoT technology. The company develops a smart meter that links to apps or platforms to enable management and payment.,Internet Software & Services,China,,N/A
"I
iXiangju",Seed VC,,04/05/2017,N/A,iXiangju is a SaaS platform in China for team building.,Internet Software & Services,China,,N/A
"I
iXiangju",Seed,,02/06/2017,N/A,iXiangju is a SaaS platform in China for team building.,Internet Software & Services,China,,N/A
"Z
Zulifang",Seed VC,,03/29/2017,N/A,Zulifang is a B2B2C furniture rental platform in China.,eCommerce,China,,N/A
"F
Fangzongguan",Series A - II,,03/29/2017,N/A,Fangzongguan is a C2C apartment rental platform in China that also creates an apartment management SaaS platform.,eCommerce,China,$4.94M,N/A
"Y
Youyu Touzi",Seed,,03/30/2017,N/A,"Youyu Touzi is an online platform for cultural transactions, such as movie, television series, internet series, and others.",eCommerce,China,,N/A
Agara Labs,Seed VC,,10/14/2017,N/A,"Agara uses voice and text natural language AI to process customer support calls in real-time. It can resolve customer queries over the phone and email like a trained human employee.On November 2nd, 2021, Agara Labs was acquired by Coinbase at a valuation between $40M and $50M.",Internet Software & Services,United States,$6.80M,N/A
"F
Fortella",Seed VC,,08/20/2017,N/A,"Fortella aligns marketing planning and execution with revenue goals and measures marketing’s contribution to the business.On August 31st, 2021, Fortella was acquired by 6sense. Terms of the transaction were not disclosed.",Internet Software & Services,United States,$0.25M,N/A
"B
Baijiayun",Seed VC,,11/01/2017,N/A,"Baijiayun is an interactive video broadcast platform that focuses on the education and training industry. The company provides stable and reliable live broadcasting platform services such as interactive teaching, online training, and video conferencing.",Internet Software & Services,China,$49.75M,N/A
"Y
Youpu",Seed,,03/29/2017,N/A,Youpu is an O2O platform for commercial real estate rental or purchase.,Internet Software & Services,China,,N/A
"V
Viwor Network",Seed,,03/28/2017,N/A,"Viwor Network focuses on commodity data and providing retail digital brands and distributors with integrated solutions for digital products. The company helps clients create, manage and share product data, providing customers with one-stop product digital services based on product data, as well as data, consultants and technical services in the E2O field of e-commerce/retail.",Internet Software & Services,China,,N/A
"T
TangHan Internet",Seed,,03/28/2017,N/A,"Tanghan Technology is a CBUC business model company that cooperates with domestic universities and colleges in e-commerce training and links various domestic Internet application software platforms, implementation platforms, B2B platforms. and other Internet implementation tools.",Internet Software & Services,China,,N/A
"D
Ddu",Seed,,03/22/2017,N/A,Ddu is a leading online platform of medical devices and pharmaceuticals that provides databases of global medical devices and pharmaceutical companies contact information.,Internet Software & Services,China,,N/A
"J
Jinke Yulv",Series A,,03/23/2017,N/A,"Jinke Yulv is a platform that links lawyers, hospitals, finance, insurance, and others to provide financial services for victims of traffic accidents, such as legal advice, medical expenses, compensation and advance payment, and provide standardized information for insurance companies.",Internet Software & Services,China,$0.90M,N/A
"C
Consentio",Seed VC,,12/29/2017,N/A,Consentio provides a digital B2B marketplace to streamline trading processes.,eCommerce,Spain,$5.60M,N/A
"A
Actyx",Seed VC,,01/01/2017,N/A,Actyx develops Internet-based solutions to help manufacturing companies improve their operating systems.,Internet Software & Services,Germany,,N/A
"Y
Your Supply Chain Management",Seed VC,,03/21/2017,N/A,"Your Supply Chain Management is a supply chain service that offers integrated logistics, intelligent cloud warehousing, air cold chain, and supply chain finance solutions.",Internet Software & Services,China,$21.25M,N/A
"6
66nao",Series A,,03/20/2017,N/A,"66nao provides online AI games based on neuroscience to service people with brain diseases, the elderly, children, adolescents, and others.",Internet Software & Services,China,,N/A
"A
AMNC",Seed,,03/16/2017,N/A,AMNC is a cloud platform for dairy farms to manage livestock.,Internet Software & Services,China,,N/A
"Q
Quan Guanjia",Seed,,03/16/2017,N/A,Quan Guanjia is a graphic trademark search platform that uses image comparison and search engine technologies.,Internet Software & Services,China,,N/A
"M
Mando Finance",Series A,,03/15/2017,N/A,Mando Finance is an online platform that provides small to medium businesses and personal loans by connecting lenders and borrowers.,Internet Software & Services,China,,N/A
"B
Babybang",Seed,,03/14/2017,N/A,Babybang is a one-on-one in-home tutoring platform that provides private homeschooling educational services for children in kindergarten and elementary school.,Internet Software & Services,China,,N/A
"Y
Yougo Travel",IPO,,03/13/2017,N/A,"Yougo Travel (871146.OC) provides travel booking which includes hotel, visa, cruise, flight, guide, and more.",eCommerce,China,,N/A
"Z
Zhulanli",Seed VC,,03/13/2017,N/A,"Zhulanli is an e-commerce platform for users to sell and buy Eastern art, jewelry, collectibles, and more.",eCommerce,China,,N/A
"V
Vicmob",Series A,,03/11/2017,N/A,"Vicmob provides O2O2B IoT shopping solutions with software development, AI manufacture, social advertising, financial payment, and other big data services.",Internet Software & Services,China,,N/A
"X
Xin Yin Xiang",Seed,,03/09/2017,N/A,Xin Yin Xiang is an online printing platform for university students in China. Students can choose the template they want to use and collect the printed document from a collaboration shop.,Internet Software & Services,China,$4.71M,N/A
"B
Boyan Pictures",Series A,,03/09/2017,N/A,"Boyan Pictures specializes in software, hardware, film, television, comics, animation, and other digital content development, production, marketing, and operation.",Internet Software & Services,China,,N/A
"Z
Zhiwei Cloud",Seed VC,,03/09/2017,N/A,"Zhiwei Cloud provides data processing, analysis, and AI platform that is based on big data, cloud computing, and blockchain.",Internet Software & Services,China,,N/A
"Z
Ziyueyuwen",Angel,,10/01/2017,N/A,Ziyueyuwen is a Chinese learning platform.,Internet Software & Services,China,,N/A
"E
Eyevolution",Seed,,07/20/2017,N/A,"Eyevolution specializes in computer vision that is based on bionic vision and brain. The company applies the technology to 3D vision examination, smart vision guidance, television and film production, VR, smart city, and more.",Internet Software & Services,China,,N/A
"S
Sigmoid",Seed VC,,09/30/2017,N/A,Sigmoid provides smart investment system based on big data and deep learning for the financial market.,Internet Software & Services,China,,N/A
"Z
Zuanlian Technology",Series A,,01/10/2017,N/A,Zuanlian Technology is a diamond finance platform that standardizes diamond types and transforms diamonds into trading assets.,Internet Software & Services,China,$172.68M,N/A
"O
Orderful",Seed VC,,12/21/2017,N/A,Orderful is an EDI provider that focuses on improving the global supply chain by enabling suppliers to immediately trade data with buyers.,Internet Software & Services,United States,$26.92M,N/A
"O
OPEN AI LAB",Seed,,05/10/2017,N/A,"OPEN AI LAB engages in AI technology application that is based on Arm platform. The company aims to combine AI algorithm to optimized embedded SoC basic computing power, construct embedded intelligent machine basic computing framework, and integrate intelligent machine application services.",Internet Software & Services,China,,N/A
"L
Lazy Cat Travel",Series A - II,,03/08/2017,N/A,Lazy Cat Travel is a platform providing customized travel services for users.,eCommerce,China,,N/A
"W
WYZ Sports",Seed,,02/23/2017,N/A,"WYZ Sports is a cloud-based platform that facilitates online negotiations between sports event organizers and sponsors, specifically in regard to advertising campaigns.",Internet Software & Services,China,,N/A
"W
WYZ Sports",Seed - II,,03/08/2017,N/A,"WYZ Sports is a cloud-based platform that facilitates online negotiations between sports event organizers and sponsors, specifically in regard to advertising campaigns.",Internet Software & Services,China,,N/A
"I
Ipbrother",Seed,,03/03/2017,N/A,Ipbrother provides a ranking system that allows users to gain stable ranking on all search engines.,Internet Software & Services,China,,N/A
"Q
Quan5",Series A - II,,10/01/2017,N/A,Quan5 is an O2O eCommerce platform for home furnishings & accessories.,eCommerce,China,$46.02M,N/A
"Q
Quan5",Seed VC,,02/27/2017,N/A,Quan5 is an O2O eCommerce platform for home furnishings & accessories.,eCommerce,China,$46.02M,N/A
"A
Apaipian",Series A,,02/27/2017,N/A,Apaipian is an online platform that connects video production companies and businesses.,eCommerce,China,$1.56M,N/A
"O
OLTA",Seed VC,,11/01/2017,N/A,OLTA provides a cloud factoring service that quickly turns outstanding bills into cash when necessary.,Internet Software & Services,Japan,$24.89M,N/A
"O
OneXinli",Series A - III,,10/01/2017,N/A,"OneXinLi is a platform that provides psychological counseling services. The platform has connected over 12 million users with 6372 psychologists and over 600 psychological columnists, working with 792 psychological agencies.",Internet Software & Services,China,$12.00M,N/A
"X
Xiaolu Huyu",Seed,,02/27/2017,N/A,Xiaolu Huyu develops internet live steam content and internet stars.,Internet Software & Services,China,,N/A
"Y
Yodoing",Seed VC,,02/24/2017,N/A,Yodoing is a global clothing and accessories shopping platform.,eCommerce,China,,N/A
"M
Meidede",Series A - II,,02/24/2017,N/A,Meidede is a beauty product retail solution provider.,Internet Software & Services,China,$2.92M,N/A
"X
Xiao Zhang Bang",Seed,,02/23/2017,N/A,"Xiao Zhang Bang is a social, informational, and training platform for school and institute principals.",Internet Software & Services,China,,N/A
"S
Synced",Seed VC,,02/22/2017,N/A,"Synced is a news platform focused on artificial intelligence, providing professional, objective, and serious high-quality academic and industrial content.",Internet Software & Services,China,,N/A
"S
SEGI",Series B,,01/01/2017,N/A,"SEGI provides digital integrated services for real estate operations and management. The company aims to provide corporate clients with data, visualization, and intelligence for asset management, operations, and property management in various real estate projects such as campus, office, business, government, hospital, and academic areas.",Internet Software & Services,China,,N/A
"P
Pod Foods",Pre-Seed,,08/22/2017,N/A,Pod Foods is a distribution solution for growing brands. The company works with manufacturers from across the country to bring a relevant catalog filled with high-quality food products found only in farmer's markets.,Internet Software & Services,United States,$8.57M,N/A
"L
Leapstack",Series A,,08/01/2017,N/A,"Leapstack is a technology company that specializes in the health insurance risk control field, serving insurance payers, providing enterprise-level big data risk control solutions for partners such as commercial insurance companies and insurance intermediaries.",Internet Software & Services,China,,N/A
"S
Sina Liuxue Fenqi",Seed VC,,02/21/2017,N/A,"Sina Liuxue Fenqi, a subsidiary of Sina, provides student loans for students who would like to study abroad.",Internet Software & Services,China,,N/A
"W
Waijule",Series A,,02/20/2017,N/A,"Waijule, founded in Seattle, WA, provides U.S. real estate listings, information, brokers, and other services.",Internet Software & Services,China,,N/A
"9
99niucai",Seed VC - II,,02/20/2017,N/A,99niucai is a B2B platform that connects factories and companies in wood-based panels design and production.,eCommerce,China,,N/A
"Q
Quadas",Series A,,02/20/2017,N/A,Quadas provides mobile advertising and marketing services based on big data.,Internet Software & Services,China,,N/A
"Z
ZHIMATECH",Series A,,02/17/2017,N/A,"ZHIMATECH focuses on data collection, analysis, and application for commercial customers such as brand stores and shopping centers.",Internet Software & Services,China,,N/A
"L
Lei's Adventures",Seed,,02/15/2017,N/A,Lei's Adventures is an internet show that provides adventures and tourism videos.,Internet Software & Services,China,,N/A
"X
XianjinCard",Series A,,02/15/2017,N/A,Xianjin Card is a loan service platform based on big data and AI.,Internet Software & Services,China,,N/A
"X
Xiamen Xiegang",Seed VC,,02/15/2017,N/A,Xiamen Xiegang is a knowledge and skill sharing platform.,Internet Software & Services,China,,N/A
"L
Link People",Series A,,08/04/2017,N/A,Link People is a cloud computing company that focuses on human resource digitalization solution and improving HR work efficiency.,Internet Software & Services,China,,N/A
"H
Heshu Technology",Series A,,02/13/2017,N/A,"Heshu Technology is the developer of AdRich, an online, big data-powered precision marketing and media integrated marketing and advertising services platform.",Internet Software & Services,China,,N/A
"D
Datablau",Seed,,02/13/2017,N/A,Datablau is an enterprise data asset management software provider.,Internet Software & Services,China,$15.67M,N/A
"D
Doumob",Series B,,02/10/2017,N/A,Doumob (HK: 01917) is an advertisement distribution service provider.,Internet Software & Services,China,,N/A
"D
DINETTE",Seed VC,,10/16/2017,N/A,"DINETTE is a beauty-focused movie media platform, providing videos, advice, and articles on makeup, cosmetics, and more. The company also offers the cosmetics brand PHOEBE BEAUTY UP.",Internet Software & Services,Japan,$4.29M,N/A
"T
TerraLoupe",Series A,,04/04/2017,N/A,"TerraLoupe acquires aerial images through its network of partners, analyzes them through its proprietary machine learning algorithms, and provides object recognition to locate every piece of relevant information for their customers, with the aim of finding the small things that matter.On March 9th, 2021, TerraLoupe was acquired by CloudEO. The terms of the transaction were not disclosed.",Internet Software & Services,Switzerland,$0.06M,N/A
"T
Tiegan Sports",Seed,,02/09/2017,N/A,Tiegan Sports is an online and offline platform for soccer tourism and other activities.,Internet Software & Services,China,,N/A
"Q
Qihuan Technology",Seed,,02/09/2017,N/A,Qihuan Technology specializes in VR and AR and aims to create virtual characters for every user. The company opens VR theme parks in China.,Internet Software & Services,China,,N/A
"Y
Yaoguo Gongkao",Series A,,02/08/2017,N/A,Yaoguo Gongkao is an online learning platform for the civil service exam.,Internet Software & Services,China,,N/A
"C
Chuihaowang",Series A,,02/08/2017,N/A,Chuihaowang is an online platform that provides startup information and community in public affair investment and construction.,Internet Software & Services,China,,N/A
"D
DataEye",Series B,,02/07/2017,N/A,DataEye is a mobile advertising big data company that provides data services in gaming industry.,Internet Software & Services,China,$8.05M,N/A
"C
CourseIn",Seed,,02/06/2017,N/A,"CourseIn is an online English teaching platform that helps offline educational institutions transition to online teaching. The company provides operation, teaching, course planning, services, and English-speaking instructors.",Internet Software & Services,China,,N/A
"E
ecoligo",Seed VC,,01/01/2017,N/A,"ecoligo offers 'Solar-as-a-Service' contracts, in which it provides commercial and industrial businesses in emerging markets with the necessary financing for solar projects through crowdfunding.",eCommerce,Germany,$2.80M,N/A
Eloomi,Seed VC - II,,09/28/2017,N/A,Eloomi combines learning management (LMS) and continuous performance management in a cloud-based software platform. The tool simplifies skill training and feedback-based performance improvement in organizations. The tool can be used to train employee skills and as a framework to anchor new behavior and work with workforce performance.,Internet Software & Services,Denmark,$74.14M,N/A
"P
ppLINK",Seed VC,,05/01/2017,N/A,"ppLINK operates API service PageCall, a platform that uses WebRTC technology to enable individuals to instantly connect and communicate in real-time via any device, helping businesses to maximize their productivity. The platform offers document sharing, mobile conferencing, video calls, schedule management, customer management, and more. ppLINK aims to promote communication in areas such as education, consulting, and counseling.",Internet Software & Services,South Korea,$4.76M,N/A
"V
VIPCODE",Seed VC,,12/01/2017,N/A,VIPCODE is a coding education brand for children.,Internet Software & Services,China,$13.24M,N/A
"B
Banma Coding",Seed VC,,12/01/2017,N/A,Banma Coding provides online coding education.,Internet Software & Services,China,,N/A
"U
UltraBear",Seed VC,,11/01/2017,N/A,UltraBear provides coding education for youths.,Internet Software & Services,China,,N/A
"X
Xieche",IPO,,02/27/2017,N/A,Xieche (NEEQ: 870834) provides auto repair and maintenance services.,eCommerce,China,,N/A
"I
iKuai",Series B,,11/29/2017,N/A,"iKuai develops DPI deep flow control gateways, routers, and APs with independent intellectual property rights and provides business network solutions.",Internet Software & Services,China,,N/A
"R
Rocket",Seed,,09/06/2017,N/A,"Rocket is a software and data powered recruiting partner. The company builds pipelines of highly qualified, interested candidates for its clients.",Internet Software & Services,United States,$0.25M,N/A
"I
IBeifeng",Series B - II,,12/31/2017,N/A,IBeifeng is an online IT education learning platform that helps students to locate or change jobs.,Internet Software & Services,China,$10.32M,N/A
"Q
Qingsong Daojia",IPO,,11/22/2017,N/A,Qingsong Daojia (NEEQ: 871650) provides after-sale care and service for over 200 home furnishing brands.,eCommerce,China,$18.60M,N/A
"A
Aperza",Angel,,03/21/2017,N/A,"Aperza develops web-based services to support the manufacturing industries. The company's products include Aperza, a platform that allows manufacturers to compare the quality and prices of industrial parts and materials; Aperza Catalog, which allows companies to browse and download industrial materials catalogs, giving them a wide array of information about prices, quality, and providers; Aperza e-commerce; and Monozukuri News and Automation News Web.",eCommerce,Japan,$17.91M,N/A
"T
Triangle Technology",Series A,,12/15/2017,N/A,"Triangle Technology (HK) Co., Ltd. is a diversified and innovative technology company in the field of hardware products. The product, Acute Angle Cloud, is a storage node hardware. The platform, Acute Angle Chain, is a decentralized public chain that allows users to publish token, smart contract, and blockchain system.",Internet Software & Services,China,,N/A
"P
ProChain",Seed VC,,12/07/2017,N/A,ProChain is a decentralized digital advertising data eco platform.,Internet Software & Services,China,$1.00M,N/A
"C
Coldlar",Seed VC,,06/01/2017,N/A,"Coldlar is a Chinese blockchain asset security solutions company. Its main product Coldlar e-wallet supports bitcoin, litecoin, ethereum, and many more digital assets.",eCommerce,China,$10.00M,N/A
"B
Bund Pic",Seed VC,,10/31/2017,N/A,Fengwo is an online platform that sells cryptocurrency mining machines and accessories.,eCommerce,China,,N/A
